state,zip_code,name,latitude,longitude,category
Champaign,61820,Mike N Molly's,40.11658116,-88.24183915,
Champaign,61820,Euro Mart,40.1126237,-88.2401563,
Champaign,61820,Jillian's,40.103246,-88.244236,American
Champaign,61820,Natural Gourmet,40.08678485,-88.24795224,
Champaign,61820,Chevys Fresh Mex,40.137405,-88.245935,Mexican
Champaign,61820,Legends,40.1106195,-88.2311483,
Champaign,61820,Hooters,40.095553,-88.245819,American
Champaign,61820,Tumble Inn Tavern,40.113786,-88.243041,
Champaign,61820,Bob Evans,40.137522,-88.244351,American
Champaign,61820,McDonald's,40.097435,-88.24538422,
Champaign,61820,Far East,40.115755,-88.232332,
Champaign,61820,Cafe Kopi,40.116825,-88.242716,
Champaign,61820,Farren's Pub & Eatery,40.11874616,-88.2449556,
Champaign,61820,Dunkin' Donuts,40.1104641,-88.2439326,
Champaign,61820,Subway,40.1002494,-88.2442559,
Champaign,61820,Den Liquors,40.111016,-88.230183,
Champaign,61801,Rose Bowl Tavern Ltd,40.112885,-88.208747,
Champaign,61820,Moonstruck Chocolate Cafe,40.109995,-88.22911,
Champaign,61820,Red Lion,40.109909,-88.235626,
Champaign,61820,Clybourne,40.1096693,-88.2303712,
Champaign,61820,Joe's Brewery,40.109713,-88.2317829,American
Champaign,61820,The Cookie Jar,40.10945,-88.2302069,
Champaign,61820,Cowboy Monkey,40.11754,-88.243073,
Champaign,61820,Am-Ko Oriental Foods & Gifts,40.112538,-88.238638,
Champaign,61820,Esquire Lounge Inc,40.116597,-88.242292,
Champaign,61820,Jupiter's Pizzeria & Billiards,40.11774191,-88.24151398,
Champaign,61820,Bacaro,40.11690698,-88.24260192,American
Champaign,61820,Radio Maria,40.1171251,-88.2426687,Spanish
Champaign,61822,Road Ranger,40.1562658,-88.23920287,
Champaign,61820,Jarling's Custard Cup,40.0977213,-88.2477415,
Savoy,61874,KFC,40.0706513,-88.2494472,
Phoenix,85004,Palazzo,33.456068,-112.074225,
Phoenix,85004,Safeway,33.4657106,-112.0674695,
Phoenix,85004,Teeter House Tea Room,33.4495394,-112.0656645,
Phoenix,85004,Phoenix Produce Company,33.4424729,-112.0737871,
Phoenix,85004,Copper Square Cafe,33.4484911,-112.0744277,
Phoenix,85004,Circle K,33.4368066,-112.0657921,
Phoenix,85004,Taco Bell,33.46544,-112.06909,Mexican
Phoenix,85004,Majerle's Sports Grill,33.4484654,-112.0712574,American
Phoenix,85004,International House of Pancakes,33.4756064,-112.0740016,
Phoenix,85004,Phoenix Blue Fin,33.4640983,-112.073569,Japanese
Phoenix,85004,Coach & Willies,33.443864,-112.070061,American
Phoenix,85004,Jackson's On 3rd,33.4450348,-112.0703479,American
Phoenix,85004,Paradise Bakery,33.44742,-112.0706,
Phoenix,85004,Hooters,33.4526031,-112.0691194,American
Phoenix,85004,Starbucks,33.4657117,-112.0657286,
Phoenix,85004,The Downtown Deli,33.4499524,-112.0740511,
Phoenix,85004,Subway,33.4527955,-112.0693177,
Phoenix,85004,McDonald's,33.4655868,-112.0654701,
Phoenix,85004,Subway,33.4793076,-112.0738063,
Phoenix,85004,Central Cafe,33.477111,-112.074398,
Phoenix,85004,Duck & Decanter,33.44837568,-112.0727069,
Phoenix,85004,Schlotzskys Deli,33.476644,-112.0736968,
Phoenix,85004,Cheuvront,33.463172,-112.074725,American
Phoenix,85004,Alice Cooper'stown,33.44480198,-112.0721177,American
Phoenix,85004,A Touch of Yogurt,33.448333,-112.074127,
Phoenix,85004,Bar Bianco,33.4493603,-112.0660026,
Phoenix,85006,Subway,33.4794961,-112.0469586,
Phoenix,85006,Cash Inn Country,33.4657958,-112.0355262,
Phoenix,85006,Whataburger,33.4654334,-112.063548,American
Phoenix,85006,La Tolteca Mexican Foods,33.45107,-112.055957,Mexican
Phoenix,85006,Dulceria Pico Rico,33.4754681,-112.0473583,
Phoenix,85006,Sunshine Market,33.4730967,-112.0565185,
Phoenix,85006,Welcome Diner,33.4588282,-112.0610433,American
Phoenix,85006,Karamba Nightclub,33.4659055,-112.0445595,
Phoenix,85006,Los Altos Ranch Market,33.4596905,-112.0462108,
Phoenix,85006,Rainbow Donut,33.4654529,-112.052224,
Phoenix,85006,Coco's Family Restaurant,33.470783,-112.065371,American
Phoenix,85006,Walgreens,33.4657047,-112.0648876,
Phoenix,85006,Sonic Drive-In,33.466215,-112.063247,
Phoenix,85006,MacAlpine's Soda Fountain,33.473125,-112.0650914,
Phoenix,85006,Royale Lounge,33.47322,-112.04806,
Phoenix,85006,Food City,33.4659743,-112.0373885,
Phoenix,85006,Realeza Michoacana,33.4754163,-112.0478488,
Phoenix,85006,Stanley's Homemade Polish Sausage,33.465674,-112.033977,
Phoenix,85008,Subway,33.4657569,-111.9725723,
Phoenix,85008,99 Ranch Market,33.4552907,-111.9878697,
Phoenix,85008,Sonic Drive-In,33.4661343,-111.973718,American
Phoenix,85008,Jack-In-the Box Drive Thru,33.458744,-112.029827,
Phoenix,85008,Del Taco,33.466688,-111.987753,
Phoenix,85008,Cork & Bottle,33.465276,-111.992707,
Phoenix,85008,Food City,33.4658551,-111.9860203,
Phoenix,85008,Baja Red's Cantina,33.466366,-111.971069,
Phoenix,85016,Walgreens,33.4948559,-112.0300284,
Phoenix,85008,Costco,33.4739239,-111.984541,
Phoenix,85008,Applebee's,33.476082,-111.986469,American
Phoenix,85008,Taco Bell,33.476956,-111.986944,Mexican
Phoenix,85012,AJ's Purveyor of Fine Foods,33.509562,-112.0736825,
Phoenix,85006,Bitter Creek Cafe,33.463512,-112.064401,American
Phoenix,85012,George & Dragon Restaurant,33.4977417,-112.0739754,
Phoenix,85012,The Good Egg - Uptown,33.50960522,-112.0719614,
Phoenix,85012,Zoom Espresso,33.4933771,-112.0737118,
Phoenix,85012,Walgreens,33.4876207,-112.0739243,
Phoenix,85012,Jack-In-the-Box,33.486194,-112.073895,
Phoenix,85012,Wendy's,33.4945855,-112.0689504,
Phoenix,85012,Boston Market,33.51073439,-112.0733185,American
Phoenix,85012,Fusilli's,33.5114334,-112.0685027,Italian
Phoenix,85012,See's Candy Shops,33.5094226,-112.0710576,
Phoenix,85012,See's Candies,33.5094226,-112.0710576,
Phoenix,85012,Applebee's,33.50956812,-112.0733274,American
Phoenix,85012,Jamba Juice,33.48423398,-112.0751166,
Phoenix,85012,HB Hanratty's,33.5091973,-112.0658233,
Phoenix,85012,Yoshi's Restaurant,33.4940659,-112.074398,Japanese
Phoenix,85012,Dairy Queen,33.510392,-112.0741307,
Phoenix,85012,SunUp Brewing Co,33.5094087,-112.0687564,
Phoenix,85012,Le Peep Restaurant On Central,33.491509,-112.075675,
Phoenix,85012,Chevron Food Mart,33.494438,-112.069987,
Phoenix,85012,Starbucks,33.511391,-112.069119,
Phoenix,85014,Cruisin' 7th,33.490364,-112.065403,
Phoenix,85014,Jack in the Box,33.530652,-112.064643,
Phoenix,85014,Taco Bell,33.523756,-112.049638,Mexican
Phoenix,85014,Christo's Ristorante,33.529845,-112.064704,Italian
Phoenix,85014,Karsh's Bakery,33.5175821,-112.064846,
Phoenix,85014,Pomeroy's,33.517587,-112.064795,
Phoenix,85014,Schreiner's Fine Sausage,33.4894313,-112.064679,
Phoenix,85014,Plazma,33.487724,-112.048763,
Phoenix,85014,Walgreens,33.509729,-112.064445,
Phoenix,85014,Baskin-Robbins,33.5237259,-112.0486848,
Phoenix,85014,Scott's Generations Restaurant & Delicatessen,33.5184314,-112.0641262,
Phoenix,85014,Maryland Deli & Liquor Llc,33.531318,-112.065445,
Phoenix,85014,Friends,33.494843,-112.0593854,
Phoenix,85014,Apollo's Lounge,33.521758,-112.064615,
Phoenix,85014,Roscoes On Seventh,33.5026959,-112.0645933,
Phoenix,85014,Segal's One Stop Kosher Foods,33.5080044,-112.0653397,
Phoenix,85016,Subway,33.4949031,-112.0302027,
Phoenix,85016,ABC Baking Cake Decorating Supplies,33.4947478,-112.0198117,
Phoenix,85016,Asahi Bakery,33.5252492,-112.0476687,
Phoenix,85016,CJ's Talley's Pub,33.5245317,-112.0474836,
Phoenix,85016,Cold Stone Creamery,33.507557,-112.040116,
Phoenix,85016,Harvey's Wineburger,33.5078595,-112.0475385,
Phoenix,85016,Moto Sushi,33.5369963,-112.0474809,Japanese
Phoenix,85016,Starbucks,33.508756,-112.045816,
Phoenix,85016,Cost Plus World Market,33.5094217,-112.0435151,
Phoenix,85016,Walgreens,33.4802125,-112.0465283,
Phoenix,85016,McDonald's,33.5087649,-112.04624,
Phoenix,85016,Subway,33.507549,-112.047066,
Phoenix,85016,Einstein Bros Bagels,33.508756,-112.045816,
Phoenix,85016,Phoenix City Grille,33.52265,-112.0475118,Irish
Phoenix,85016,Starbucks,33.523442,-112.04714,
Phoenix,85016,Duck & Decanter,33.5092185,-112.0467405,
Phoenix,85016,Europa Pastry Cafe,33.5318417,-112.0479816,
Phoenix,85016,Fish Market Restaurant,33.509927,-112.044949,
Phoenix,85016,Swizzle Inn,33.52324474,-112.0468714,
Phoenix,85016,Angelo's Lounge,33.491244,-112.047956,
Phoenix,85016,Dairy Queen,33.5305474,-112.0472047,
Phoenix,85016,Armadillo Grill,33.5093736,-112.0409502,American
Phoenix,85016,Haagen Dazs Shop,33.51039802,-112.027891,
Phoenix,85016,MercBar,33.508704,-112.028081,
Phoenix,85016,Three Dog Bakery,33.5094453,-112.0290689,
Phoenix,85016,Coffee Plantation,33.5094737,-112.0284299,
Phoenix,85016,Jamba Juice,33.507549,-112.047066,
Phoenix,85016,GNC,33.5086548,-112.0457372,
Phoenix,85016,Miracle Mile Delicatessen,33.507557,-112.040116,
Phoenix,85016,The Cheesecake Factory,33.51000845,-112.029652,American
Phoenix,85016,La Madeleine French Bakery & Cafe,33.510311,-112.01556,French
Phoenix,85016,Nixon's,33.5093706,-112.0273984,American
Scottsdale,85251,Au Petit Four,33.4977936,-111.9254014,French
Phoenix,85016,Trader Joe's,33.5071613,-112.0388437,
Phoenix,85016,Julioberto's,33.4804658,-112.0218376,Mexican
Phoenix,85016,Wright's,33.5160662,-112.029562,American
Phoenix,85016,Zen 32,33.5100455,-112.01408,Japanese
Phoenix,85016,Taco Bell,33.494876,-112.028973,Mexican
Phoenix,85016,Hava Java,33.5100513,-112.0135105,
Phoenix,85016,Chili's Grill and Bar,33.5092864,-112.0370322,American
Phoenix,85016,The Wrigley Mansion Club,33.523043,-112.026658,American
Phoenix,85016,Churchs Chicken,33.480776,-112.013252,
Phoenix,85016,The Vintage Market,33.5094453,-112.0290689,
Phoenix,85016,Almond Brothers,33.495208,-112.026105,
Phoenix,85016,Kfc,33.495245,-112.02898,
Phoenix,85016,Keegan's Grill,33.5100215,-112.0153526,American
Phoenix,85016,Avanti,33.4804921,-112.0221966,Italian
Phoenix,85016,Food City,33.494259,-112.0141905,
Phoenix,85016,Cactus Candy Co,33.48254,-112.030578,
Phoenix,85016,Sophie's French Bistro,33.487817,-112.031296,French
Phoenix,85016,Hi-Health,33.5092739,-112.0366515,
Phoenix,85016,Kat's,33.494542,-112.031785,
Phoenix,85016,Barb's Bakery,33.481711,-112.029757,
Phoenix,85016,Hillstone Restaurant,33.510034,-112.0241743,American
Phoenix,85018,56th St Deli & Market,33.488839,-111.959883,
Phoenix,85018,Walgreens,33.4796142,-111.9604011,
Phoenix,85018,Sonic Drive-In,33.4804795,-112.0096143,American
Phoenix,85018,Vincent Market Bistro,33.50997381,-111.9966023,French
Phoenix,85018,Coffee Lady,33.4943968,-111.995508,
Phoenix,85018,Ice House Tavern,33.4804263,-111.9996671,
Phoenix,85018,German Sausage Company,33.495018,-111.975898,
Phoenix,85018,Subway,33.479698,-111.982927,
Phoenix,85018,Baskin-Robbins 31 Ice Cream Stores,33.5097828,-111.9963033,
Phoenix,85018,Pat Murphy's,33.480204,-112.012258,
Phoenix,85018,Chipotle Mexican Grill,33.47979355,-111.9859848,Mexican
Phoenix,85018,The Water Connection,33.5097447,-111.9959864,
Phoenix,85018,Slice of Sicily,33.4955624,-112.000651,
Phoenix,85018,Einstein Bros Bagels,33.494436,-111.986521,
Phoenix,85018,McDonald's,33.495665,-112.012269,
Phoenix,85018,Safeway,33.4947211,-111.9794032,
Phoenix,85018,Tammie Coe Cakes & MJ Bread,33.5024095,-111.9955012,
Phoenix,85018,Sacks Art of Sandwicherie,33.494594,-111.9893448,
Phoenix,85018,Mama Java's Coffee House,33.4950814,-112.0032205,
Phoenix,85018,La Grande Orange Grocery,33.50231263,-111.9957522,
Phoenix,85018,Postino Arcadia,33.5021111,-111.9963386,Italian
Phoenix,85018,Fry's Food Store,33.479131,-111.984771,American
Phoenix,85018,Jt's Bar & Grill,33.494204,-111.976613,American
Phoenix,85018,Taylor's Cafe,33.5108208,-111.9862703,
Phoenix,85018,The Great Escape Lounge,33.4949895,-111.9901777,
Phoenix,85018,Dilly Dally Lounge,33.4951643,-112.0024784,
Phoenix,85018,Dunkin' Donuts,33.4807298,-111.9924295,
Phoenix,85018,El Pollo Loco,33.4806911,-111.9926934,Mexican
Phoenix,85018,Ox Sports Bar,33.482045,-112.01229,
Phoenix,85018,Cookies In Bloom,33.4950353,-111.9959177,
Phoenix,85018,Empire Discount Liquors,33.4951307,-111.9967397,
Phoenix,85018,Ole Brass Rail,33.4807558,-112.0001367,
Phoenix,85018,Dairy Queen,33.480592,-111.992013,
Phoenix,85018,Burger King,33.479938,-111.98828,
Phoenix,85020,Rainbow Donuts,33.563433,-112.065592,
Phoenix,85020,Veranda Bistro,33.550167,-112.048885,
Phoenix,85020,Blue Saguaro Cafe,33.546608,-112.047023,
Phoenix,85020,Bashas',33.5380763,-112.0464479,
Phoenix,85020,McDonald's,33.5382428,-112.0474793,
Phoenix,85020,Coffee Plantation,33.538927,-112.048079,
Phoenix,85020,Grinders Coffee Company,33.5675286,-112.0731019,
Phoenix,85020,QuikTrip,33.5587588,-112.065221,
Phoenix,85020,Big Daddy's Sports Lounge,33.583061,-112.051734,
Phoenix,85020,Bobby D's Restaurant & Lounge,33.582578,-112.051894,
Phoenix,85020,Pointe In Tyme,33.601202,-112.062583,
Phoenix,85020,4 Kings North,33.553251,-112.057112,
Phoenix,85020,Walgreens,33.538927,-112.048079,
Phoenix,85020,DO Drop In,33.572465,-112.064928,
Phoenix,85020,Chevron Stations,33.5382505,-112.0474843,
Phoenix,85020,Dizzy's Sports Pub,33.54023216,-112.0648813,
Phoenix,85020,Gallagher's Sports Grill,33.546608,-112.047023,American
Phoenix,85020,Stumpys Pizza,33.55283797,-112.0535259,Italian
Phoenix,85022,Walgreens,33.6403347,-112.0714402,
Phoenix,85022,Sport Peppers Grill,33.641478,-112.0475,American
Phoenix,85022,Circle K Stores,33.597169,-112.037281,
Phoenix,85022,Subway,33.5969577,-112.037862,
Phoenix,85022,Jana's Bakery,33.605416,-112.036108,
Phoenix,85023,Hostess Bakery Outlet,33.65356,-112.08263,
Phoenix,85022,Sonic Drive-In,33.6378764,-112.0638336,
Phoenix,85022,Safeway Food & Drug,33.6094039,-112.0654946,
Phoenix,85022,Wendy's,33.6376961,-112.0653886,
Phoenix,85022,Ammaccapane's Restaurant & Sports Bar,33.60943809,-112.0666878,American
Phoenix,85022,AJ's Purveyor of Fine Foods,33.606332,-112.066095,
Phoenix,85022,Boston Market,33.6407,-112.070232,
Phoenix,85022,Einstein Bros Bagels,33.639176,-112.0656185,
Phoenix,85022,McDonald's,33.6074328,-112.0649186,
Phoenix,85022,Salute Ristorante Italiano,33.606332,-112.066095,Italian
Phoenix,85022,Taco Bell,33.596967,-112.037524,Mexican
Phoenix,85022,QuikTrip,33.5961063,-112.0354613,
Phoenix,85022,Starbucks,33.6068171,-112.0654174,
Phoenix,85022,Hi-Health,33.6403812,-112.0674064,
Phoenix,85022,Dairy Queen,33.6023313,-112.0366539,
Phoenix,85024,QuikTrip,33.67732,-112.0311226,
Phoenix,85024,Dairy Queen,33.6548149,-112.0637783,
Phoenix,85024,Cave Creek Wines,33.67722,-112.029184,
Phoenix,85024,Subway,33.662594,-112.030244,
Phoenix,85024,Larry's Place,33.66785401,-112.0296371,
Phoenix,85024,Bashas,33.6537043,-112.065019,
Phoenix,85024,Quiznos,33.6789932,-112.0301297,
Phoenix,85024,Gallagher's,33.6548578,-112.0638772,American
Phoenix,85024,QuikTrip,33.6661149,-112.0647717,
Phoenix,85028,Taco Bell,33.582569,-111.979243,Mexican
Phoenix,85028,TCBY Yogurt,33.5837251,-111.9777429,
Phoenix,85028,Starbucks,33.5837251,-111.9777429,
Phoenix,85028,Yasha From Russia,33.5804371,-112.0133809,
Phoenix,85028,Whole Foods Market,33.583924,-111.978526,
Phoenix,85028,Blooze,33.5958721,-112.0131628,
Phoenix,85028,Bashas' ,33.583516,-112.0130668,
Phoenix,85028,Walgreens,33.583016,-112.013107,
Phoenix,85028,Playa Bar and Grill,33.58193,-112.011752,
Phoenix,85028,Subway,33.5825876,-112.0098473,
Phoenix,85032,Food City,33.6283281,-112.013151,
Phoenix,85032,Wagon Yard,33.6400327,-112.0249314,American
Phoenix,85032,Subway,33.5997853,-111.9869486,
Phoenix,85032,Walmart Supercenter,33.6390345,-111.9817311,
Phoenix,85032,Taco Bell,33.64024,-112.029534,Mexican
Phoenix,85032,McDonald's,33.639971,-112.029015,
Phoenix,85032,Loft Again,33.6237164,-112.0304719,
Phoenix,85032,Casey Jones Grill,33.6405727,-112.0202933,American
Phoenix,85032,Islands Restaurant,33.6040525,-111.977892,American
Phoenix,85032,Breadcrafters Bakery & Cafe,33.6032634,-111.9781795,
Phoenix,85032,Wetzel's Pretzels,33.62265722,-112.0010598,
Phoenix,85032,IHOP,33.5993289,-111.9871884,
Phoenix,85032,Fry's & Fry's Marketplace,33.6419098,-112.0112497,
Phoenix,85032,Sonic,33.625997,-111.9955378,
Phoenix,85032,Jamba Juice,33.612391,-111.994052,
Phoenix,85032,Dairy Queen,33.641019,-112.005278,
Phoenix,85032,Brigett's Last Laugh,33.643007,-112.031316,
Phoenix,85032,Albertsons-Osco,33.624718,-111.979056,
Phoenix,85032,Dennys,33.6401898,-112.0129397,
Phoenix,85032,Smoothie King,33.6236496,-111.9784164,
Phoenix,85032,Einstein Bros Bagels,33.6121713,-111.994222,
Phoenix,85032,Whiskey River Saloon,33.628628,-112.013095,
Phoenix,85032,Yusef's Middle Eastern Restaurant Grocery & Deli,33.6256435,-112.0313324,
Phoenix,85032,Brennan's Pub & Grub,33.6412984,-112.0063922,Irish
Phoenix,85032,Whataburger,33.640244,-112.0196286,American
Phoenix,85032,Rainbow Donuts,33.629885,-112.031241,
Phoenix,85032,One Stop Nutrition,33.6283281,-112.013151,
Phoenix,85032,Paradise Lounge,33.5991773,-111.9821729,
Phoenix,85032,Jack in the Box,33.641168,-111.994825,
Phoenix,85032,Shogun,33.6003783,-111.9786507,Japanese
Phoenix,85032,Coco's Family Restaurant,33.600271,-111.985242,American
Phoenix,85032,Safeway Food & Drug,33.609923,-112.014489,
Phoenix,85032,Sprouts Farmers Market,33.5991297,-111.9800877,
Phoenix,85032,Greenway Village Cocktail Lounge,33.6246859,-112.014764,
Phoenix,85032,Chompie's,33.6283281,-112.013151,
Phoenix,85032,Jack in the Box,33.641141,-112.030397,
Phoenix,85032,Eddie's Tavern,33.5982552,-112.0133874,
Phoenix,85032,Dunkin' Donuts,33.638428,-111.9798188,
Phoenix,85032,40th Street Cafe,33.626712,-111.99569,American
Phoenix,85032,RJ's Sports Grill,33.597332,-112.013936,
Phoenix,85032,5 & Diner,33.6040477,-111.9780689,
Phoenix,85032,Paradise Bakery,33.5990613,-111.9819747,
Phoenix,85032,Honeybaked Ham Company,33.5991171,-111.9822783,
Paradise Valley,85253,Honeybaked Ham Company,33.5988406,-111.98118,
Phoenix,85032,Marie Callender's Restaurants & Bakeries,33.5990115,-111.9816904,
Phoenix,85032,Cold Stone Creamery,33.6005307,-111.9794072,
Phoenix,85032,Baskin-Robbins,33.5986387,-111.985214,
Phoenix,85032,See's Candies,33.5991953,-111.9817259,
Phoenix,85034,Rimrock Bar & Grille,33.425077,-111.98091,American
Phoenix,85034,T C B Y Yogurt,33.435146,-111.998367,
Phoenix,85034,Bobby C's Bar & Lounge,33.448422,-112.057219,
Phoenix,85034,Kodiak Produce & Storage,33.427782,-112.059174,
Phoenix,85034,Waffle House,33.445002,-112.030738,American
Phoenix,85034,Rodehouse Restaurant,33.4253128,-112.0291199,
Phoenix,85034,Jack in the Box,33.4484514,-112.0131678,
Phoenix,85034,Wendy's,33.435146,-111.998367,
Phoenix,85034,Waffle House,33.4155715,-112.0081633,
Phoenix,85034,Paradise Bakery & Cafe,33.43406473,-111.9944572,
Phoenix,85040,McDonald's,33.407505,-112.013804,
Phoenix,85007,AZTECA Bakeries & Restaurant,33.4541453,-112.0827178,Mexican
Phoenix,85040,La Mejor,33.3936676,-112.0473389,
Phoenix,85040,Pro's Ranch Market,33.3935902,-112.0725247,
Phoenix,85040,Carnicerias Rancho Grande,33.4082845,-112.0732838,
Phoenix,85040,Peppersauce Cafe,33.412592,-111.996111,
Phoenix,85040,Taco Bell,33.406735,-111.97758,Mexican
Phoenix,85040,Whataburger,33.4057406,-111.9788325,American
Phoenix,85040,George & Dragon II English Restaurant Pub,33.4089039,-111.9783494,American
Phoenix,85042,Subway,33.3777969,-112.0653054,
Phoenix,85042,Summers Fruit Barn,33.3781775,-112.0220629,
Phoenix,85042,Safeway Food & Drug,33.3911582,-112.0488739,
Phoenix,85042,Sonic Drive-In,33.3784149,-112.069534,American
Phoenix,85042,Farm At South Mountain,33.3906771,-112.0129108,American
Phoenix,85042,Taco Bell,33.378712,-112.064795,Mexican
Phoenix,85042,Jack-In-the Box,33.3924049,-111.978725,
Phoenix,85044,Walgreens,33.3488857,-111.9787644,
Ahwatukee,85044,Hi-Health ,33.320339,-111.97731,
Phoenix,85044,Native Grill & Wings,33.3217349,-111.975816,American
Phoenix,85044,Maggiemoo's Ice Cream & Treatery,33.3212765,-111.9777098,
Phoenix,85044,McDonald's,33.331156,-111.981475,
Phoenix,85044,Subway,33.3211166,-111.9792734,
Phoenix,85044,Sakana Sushi & Grill,33.347684,-111.976156,Japanese
Phoenix,85044,IHOP,33.320411,-111.9754,American
Phoenix,85044,The Nosh Cafe,33.3310474,-111.9795988,
Phoenix,85044,Dairy Queen,33.3309485,-111.9802259,
Phoenix,85044,Seattle Espresso,33.321342,-111.982554,
Ahwatukee,85044,My Wine Cellar,33.3339212,-111.9778633,
Phoenix,85044,Water and Ice Ahwatukee,33.33042964,-111.9802952,
Phoenix,85044,The Melting Pot,33.316214,-112.004239,American
Phoenix,85044,Mimi's Cafe,33.3194033,-111.9777855,American
Phoenix,85044,Einstein Bros Bagels,33.3190861,-111.9800631,
Phoenix,85044,Jamba Juice,33.3206518,-111.9913946,
Phoenix-Ahwatukee,85044,Nothing Bundt Cakes,33.3214845,-111.9825868,
